"","EventID","ProjectID","Project_Name","LocationID","Site_Name","ISO_Country","Order","Family","Seabird_Name","Sci_Name","SpeciesAutoID","IUCNstat","Social_Attraction","SA_Status","Social_Attraction_Start","Social_Attraction_End","Translocation","Trans_Stat","Translocation_Start","Translocation_End","SA_Implementation","Trans_Implementation","Visitation_PreOperation","Visitation_Operation","Visitation_Yr1_SinceOperation","Breeding_PreOpCat","Breeding_PostOpCat","Breeding_Yr1","Breeding_YrLast","Breeding_Data_Yr","Stimuli_Attraction","Visitation_Translocation","Breeding_Translocated","Family_Common","Reintroductions","method","method_simpl","AllStartYr","AllEndYr","Allduration","SA_duration","Trans_duration","TimeSinceStart","stat_all","Latitude","Longitude","ISO3","Artificial_Location","Island_Mainland","Sensitive","Grouped_Sites","Invasive_Animals","Invasive_Animal_Management","Problematic_Native_Animals","Problematic_Native_Animal_Management","Lead_Organization","Primary_Justification","JustSimple","Legal_Mandate","Community_Engagement","Research","Restore_Ecosystem_Function","Species_Conservation","Other","Unknown","Justification_Other","Threat_Reduction_Justification_Primary","Threat_Reduction_Justification_Secondary","Project_Goal","Number_Target_Species","Data_Quality","References"
"645",185,336,"Sooty Tern Mitigation on Palmyra Atoll",552,"Cooper Island Sooty Tern Colony","US","Charadriiformes","Laridae","Sooty Tern","Onychoprion fuscatus",679,"LC",TRUE,"Complete",2001,2003,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Yes",NA,"Unknown",">1000",NA,2021,2021,"Yes",NA,NA,"Gulls & Terns","Unknown","Social_Attraction","Social Attraction",2001,2003,2,2,NA,20,"Complete",5.890002,-162.08977,"USA","No","Island",FALSE,FALSE,"No","Complete","No","None","USFWS;The Nature Conservancy","Legal Mandate","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Unknown","to attract SOTE away from the runway",1,2,"Kropidlowski, S. 2021, Personal Communication; Wegmann, A. 2021, Personal Communication; Jones, H. 2010. A review of the world's active seabird restoration projects. Journal of Wildlife Management"
"646",619,256,"Little Tern UK Recovery Projects",553,"Lindisfarne NNR","GB","Charadriiformes","Laridae","Little Tern","Sternula albifrons",669,"LC",TRUE,"Complete",2014,2017,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2014,"Breeding - Size Unknown","Breeding - Size Unknown",2014,2020,2020,"Yes",NA,NA,"Gulls & Terns","Reinforcement","Social_Attraction","Social Attraction",2014,2017,3,3,NA,7,"Complete",55.663922,-1.819824,"GBR","No","Island",FALSE,FALSE,"Yes","Ongoing","Yes","Ongoing","RSPB; Cumbria Wildlife Trust; Denbighshire County Council; Durham County Council; Lincolnshire Wildlife Trust; Northumberland County Counci; Northumberland AONB;Natural England NT; Spurn Bird Observatory Trust; Industry Nature Conservation Assoc.","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Climate Change","Improving the conservation status of the Little tern in the UK through targeted action at the most important colonies; shape UK little tern conservation strategy through Species Recovery Plan; coordinate across many partnerships and local organizations",1,1,"Natural England. 2021. Dog Zone Initiative 2021. Lindisfarne National Nature Reserve; Macleod-Nolan, C. 2021. Annual Little Tern Newsletter 2020. Royal Society for the Protection of Birds; Macleod-Nolan, C. 2020. Annual Little Tern Newsletter 2019. Royal Society of the Protection of Birds; RSPB. 2014. Rare seabird has 'most successful' breeding season in 20 years. BBC News; Peregrini Lindisfarne LPB. 2014. Peregrini Lindisfarne Landscape Conservation Action Plan. Peregrini Lindisfarne Landscape Partnership Board"
"647",804,337,"Roseate Tern Mahone Bay Recovery Project",554,"Quaker Island","CA","Charadriiformes","Laridae","Roseate Tern","Sterna dougallii",577,"LC",TRUE,"Complete",2004,2007,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2004,"0","1 - 10",2004,2012,2012,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2004,2007,3,3,NA,17,"Complete",44.516796,-64.237434,"CAN","No","Island",FALSE,FALSE,"No","None","Yes","Ongoing","Bluenose Coastal Action Foundation;Canadian Wildlife Service;Habitat Stewardship Program","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Problematic Native Species","improve ROST habitat through use of decoys, a sound system, and nesting shelters",3,2,"Schubal, S. 2019. Social Attraction Tools Database. ; Pernette, D. 2012. MAHONE BAY ROSEATE TERN RECOVERY PROJECT FIELD REPORT 2012. Bluenose Coastal Action Foundation; Pernette, D. 2011. MAHONE BAY ROSEATE TERN RECOVERY PROJECT AUGUST 2011. Bluenose Coastal Action Foundation; Davis, N. 2010. MAHONE BAY ROSEATE TERN RECOVERY PROJECT'S 2009 FIELD SEASON REPORT. Bluenose Coastal Action Foundation; Moore, J. 2008. Roseate Tern Recovery Project New Approaches and Review of Island Management. Bluenose Coastal Action Foundation; Bluenose Coastal Action Foundation. 2006. Mahone Bay Roseate Tern Recovery Project Report on the 2006 Field Season. Bluenose Coastal Action Foundation; Cook, B. 2006. Nova Scotia Habitat Conservation Fund Final Report April 2006. Bluenose Coastal Action Foundation"
"648",805,337,"Roseate Tern Mahone Bay Recovery Project",554,"Quaker Island","CA","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Complete",2007,2007,FALSE,"None",NA,NA,"Achieved",NA,"No","Unknown",NA,"0","0",NA,NA,2012,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2007,2007,0,0,NA,14,"Complete",44.516796,-64.237434,"CAN","No","Island",FALSE,FALSE,"No","None","Yes","Ongoing","Bluenose Coastal Action Foundation;Canadian Wildlife Service;Habitat Stewardship Program","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Problematic Native Species","improve ROST habitat through use of decoys, a sound system, and nesting shelters",3,3,"Pernette, D. 2012. MAHONE BAY ROSEATE TERN RECOVERY PROJECT FIELD REPORT 2012. Bluenose Coastal Action Foundation; Pernette, D. 2011. MAHONE BAY ROSEATE TERN RECOVERY PROJECT AUGUST 2011. Bluenose Coastal Action Foundation; Davis, N. 2010. MAHONE BAY ROSEATE TERN RECOVERY PROJECT'S 2009 FIELD SEASON REPORT. Bluenose Coastal Action Foundation; Rodenhizer, W. 2008. Roseate Tern Recovery Project 2007-2008. Bluenose Coastal Action Foundation; Moore, J. 2008. Roseate Tern Recovery Project New Approaches and Review of Island Management. Bluenose Coastal Action Foundation"
"649",807,337,"Roseate Tern Mahone Bay Recovery Project",555,"Grassy Island","CA","Charadriiformes","Laridae","Arctic Tern","Sterna paradisaea",566,"LC",TRUE,"Complete",2010,2012,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Yes",NA,"0","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2010,2012,2,2,NA,11,"Complete",44.443969,-64.141991,"CAN","No","Island",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","Bluenose Coastal Action Foundation;Canadian Wildlife Service;Habitat Stewardship Program","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Problematic Native Species","improve ROST habitat through use of decoys, a sound system, and nesting shelters",3,3,"Pernette, D. 2012. MAHONE BAY ROSEATE TERN RECOVERY PROJECT FIELD REPORT 2012. Bluenose Coastal Action Foundation; Pernette, D. 2011. MAHONE BAY ROSEATE TERN RECOVERY PROJECT AUGUST 2011. Bluenose Coastal Action Foundation; Bluenose Coastal Action Foundation. 2010. ROSEATE TERN RECOVERY PROJECT SUMMARY REPORT 2010. Bluenose Coastal Action Foundation"
"650",806,337,"Roseate Tern Mahone Bay Recovery Project",555,"Grassy Island","CA","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Complete",2010,2012,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Yes",NA,"0","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2010,2012,2,2,NA,11,"Complete",44.443969,-64.141991,"CAN","No","Island",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","Bluenose Coastal Action Foundation;Canadian Wildlife Service;Habitat Stewardship Program","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Problematic Native Species","improve ROST habitat through use of decoys, a sound system, and nesting shelters",3,3,"Pernette, D. 2012. MAHONE BAY ROSEATE TERN RECOVERY PROJECT FIELD REPORT 2012. Bluenose Coastal Action Foundation; Pernette, D. 2011. MAHONE BAY ROSEATE TERN RECOVERY PROJECT AUGUST 2011. Bluenose Coastal Action Foundation; Bluenose Coastal Action Foundation. 2010. ROSEATE TERN RECOVERY PROJECT SUMMARY REPORT 2010. Bluenose Coastal Action Foundation"
"651",809,338,"Common Tern Valle Averto Project",556,"Valle Averto Rafts","IT","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Complete",2014,2015,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2014,"0","1 - 10",2014,2015,2015,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2014,2015,1,1,NA,7,"Complete",45.35478,12.144371,"ITA","Yes","Mainland",FALSE,TRUE,"No","Complete","No","Complete","University of Venice; WWF Oasis","Research","Research",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Habitat Loss","Climate Change","pilot habitat loss compensation project; determine use & colonization patterns, factors influencing success of common terns on artificial rafts apart from population's main threats in Venice Lagoon: loss of salt marsh habitat; more frequent high tides;",1,1,"Coccon, F. 2021, Personal Communication; Preo, S. 2020. Strutture artificiali per favorire la nidificazione di sterna comune Sterna hirundo in una valle da pesca della Laguna di Venezia (Artificial structures to favor nesting of common tern Sterna hirundo in a valley fishing boats of the Venice Lagoon). Ca' Foscari University of Venice; Coccon, F. 2018. Floating rafts as breeding habitats for the Common tern, Sterna hirundo. Colonization patterns, abundance and reproductive success in Venice Lagoon. Rivista Italiana di Ornitologia - Research in Ornithology"
"652",810,339,"Alabama Coastal Bird Stewardship Program",557,"Alabama Point West","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Ongoing",2018,NA,FALSE,"None",NA,NA,"Partially Achieved",NA,"No","Yes",2018,"0","0",2018,2018,2021,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2018,2021,3,3,NA,3,"Ongoing",30.27633,-87.557358,"USA","No","Mainland",FALSE,FALSE,"No","None","Yes","Ongoing","Alabama DCNR;Birmingham Audubon","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Unknown","attract LETE to nest with social attraction",1,1,"Batchelor, F. 2021, Personal Communication"
"653",811,340,"Caspian Tern Elkhorn Slough Restoration",558,"Main Northern Island","US","Charadriiformes","Laridae","Caspian Tern","Hydroprogne caspia",657,"LC",TRUE,"Complete",2001,2003,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2001,"51 - 100","0",2001,2016,2020,"Yes",NA,NA,"Gulls & Terns","Reinforcement","Social_Attraction","Social Attraction",2001,2003,2,2,NA,20,"Complete",36.813973,-121.742972,"USA","Yes","Island",FALSE,FALSE,"No","None","Yes","Complete","Elkhorn Slough National Estuarine Research Reserve","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Problematic Native Species","Unknown","attract CATE into predator-proof enclosure",1,2,"Forks, S. 2021, Personal Communication; Wasson, K. 2021, Personal Communication; Elkhorn Slough National Estuarine Research Reserve. 2020. Caspian Tern (Hydroprogne caspia) Monitoring at Elkhorn Slough National Estuarine Research Reserve. Elkhorn Slough National Estuarine Research Reserve; Schubal, S. 2019. Social Attraction Tools Database. ; Elkhorn Slough. 2013. Caspian Tern Monitoring Research."
"654",814,341,"Brown Pelican Isles Dernieres Barrier Island Refuge Restoration",559,"Whiskey Island","US","Pelecaniformes","Pelecanidae","Brown Pelican","Pelecanus occidentalis",874,"LC",FALSE,"None",NA,NA,TRUE,"Complete",2007,2009,NA,"Partially Achieved","Yes","Yes",NA,"0","0",NA,NA,2013,NA,"Yes","No","Pelicans","Reintroduction","Translocation","Translocation",2007,2009,2,NA,2,14,"Complete",29.048835,-90.789261,"USA","Yes","Island",FALSE,FALSE,"No","None","Yes","Complete","University of Louisiana;Louisiana Department of Wildlife and Fisheries;USFWS","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Climate Change","assess efficacy of short-distance (~5 km) translocations and use of decoys to establish new colonies, and thereby increase statewide population viability",1,1,"Geary, B. 2021, Personal Communication; Walter, S. 2021, Personal Communication; Walter, S. 2013. Brown Pelican (Pelecanus occidentalis) Colony Initiation Attempts: Translocations and Decoys. Waterbirds: The International Journal of Waterbird Biology"
"655",815,342,"Use of Artificial Lures in the Nesting Site of Sternula lorata",560,"Playa Brava (Zone ZR-1)","CL","Charadriiformes","Laridae","Peruvian Tern","Sternula lorata",672,"EN",TRUE,"Ongoing",2017,NA,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2017,"0","11 - 50",2017,2020,2021,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2017,2021,4,4,NA,4,"Ongoing",-22.94984,-70.301197,"CHL","No","Mainland",FALSE,FALSE,"No","None","Yes","None","Gaviotin Chico Foundation","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","encourage nesting of Peruvian Tern through use of artificial lures",1,1,"Fundacion Para La Sustentabilidad Del Gaviotin Chico. 2021. Boletín N ° 1 Uso de Señuelos Artificiales (Atractivo Social) en sitios de Nidificación de Sternula lorata Season 2020-2021. Fundacion Para La Sustentabilidad Del Gaviotin Chico; Olmeda, B. 2021, Personal Communication; Gaviotin Chico Foundation. 2021. Investigation. ; Montoya, B. 2021. Chile, Peru and Ecuador join forces to save the endangered small tern. Mongabay; Gaviotin Chico Foundation. 2021. RESULTADOS DE LA TEMPORADA DE NIDIFICACIÓN 2020-2021. Gaviotin Chico Foundation; Rottmann, J. 2020. Uso de señuelos artificiales (Atractivo social) en sitio de nidificación de Sternula lorata, temporada 2019- 2020. Gaviotin Chico Foundation"
"656",825,347,"River Rouge Power Plant Migratory Bird Program",561,"DTE River Rouge Power Station","US","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Unknown",NA,NA,FALSE,"None",NA,NA,"Achieved",NA,"No","Unknown",NA,"0","0",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",NA,NA,NA,NA,NA,NA,"Unknown",42.2735,-83.112492,"USA","Yes","Mainland",FALSE,TRUE,"No","None","No","None","Detroit Edison Energy","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Habitat Loss","provide ""fire escape"" stopover sites in a highly urbanized environment; RRPP Nature Area Project contains the freighter cells in addition to the 5 acre turf grass field maintained as habitat for other birds",1,3,"Tylenda, C. 2013. SITE: DTE Energy: River Rouge Power Plant, Detroit, Michigan
Wildlife Habitat Program: Migratory Bird Benefits and Mowing Elimination. Upper Mississippi/Great Lakes Joint Venture; DTE ENERGY. . DTE Energy | An Urban Oasis for Community and Wildlife in Industrial Detroit. Wildlife Habitat Council"
"657",819,345,"California Least Tern San Elijo Lagoon Recovery",564,"San Elijo Lagoon East Basin","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Complete",1989,1991,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",1989,"11 - 50","0",1989,2005,2020,"Yes",NA,NA,"Gulls & Terns","Reinforcement","Social_Attraction","Social Attraction",1989,1991,2,2,NA,32,"Complete",33.011561,-117.255559,"USA","Yes","Mainland",FALSE,FALSE,"Yes","Unknown","Unknown","Unknown",NA,"Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Invasive Species","to restore least tern populations",1,1,"Patton, R. 2021, Personal Communication"
"658",820,345,"California Least Tern San Elijo Lagoon Recovery",565,"San Elijo Lagoon Central Basin","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Planned",2021,NA,FALSE,"None",NA,NA,NA,NA,"Yes",NA,NA,"0","Unknown",NA,NA,2020,NA,NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2021,NA,NA,NA,NA,0,"Planned",33.006917,-117.275484,"USA","Yes","Mainland",FALSE,FALSE,"Unknown","Unknown","Unknown","Unknown",NA,"Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Invasive Species","to restore least tern populations",1,2,"Patton, R. 2021, Personal Communication"
"659",821,90,"Least Tern Social Attraction to Abandoned Colony Sites in New Jersey",566,"Cedar Bonnet","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Complete",1983,1984,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",1983,"0","51 - 100",1983,1984,1984,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1983,1984,1,1,NA,38,"Complete",39.653801,-74.195775,"USA","Yes","Island",FALSE,FALSE,"Unknown","Unknown","Yes","Unknown","New Jersey Fish and Game","Research","Research",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Human-Wildlife Conflict","encourage LETE nesting at recently abanoned colony sites",1,1,"Burger, J. 1989. Least tern populations in coastal New Jersey: monitoring and management of a regionally-endangered species. Journal of Coastal Research"
"660",822,90,"Least Tern Social Attraction to Abandoned Colony Sites in New Jersey",567,"Brigantine Beach","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Complete",1983,1984,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",1983,"0","11 - 50",1983,1984,1984,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1983,1984,1,1,NA,38,"Complete",39.402024,-74.366886,"USA","No","Island",FALSE,FALSE,"Unknown","Unknown","Unknown","Unknown","New Jersey Fish and Game","Research","Research",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Human-Wildlife Conflict","encourage LETE nesting at recently abanoned colony sites",1,1,"Burger, J. 1989. Least tern populations in coastal New Jersey: monitoring and management of a regionally-endangered species. Journal of Coastal Research"
"661",824,181,"California Least Tern Montezuma Wetlands Project",568,"Cell14B","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Ongoing",2020,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2020,"0","11 - 50",2020,2020,2020,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2020,2021,1,1,NA,1,"Ongoing",38.079196,-121.861202,"USA","Yes","Mainland",FALSE,FALSE,"Yes","None","Yes","None","Montezuma Wetlands LLC;California Fish and Wildlife","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","Habitat Loss","artificially constructed sites and social attraction intended to support California LETE nesting at select sites when levees are breached and tidal wetlands are restored inside the Montezuma Wetlands Project",1,1,"Wallace, A. 2021, Personal Communication"
"662",823,346,"Least Tern South Cape May Meadows Preserve Restoration",569,"South Cape May Meadows","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Ongoing",2019,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2019,"1 - 10","11 - 50",2019,2021,2021,"Yes",NA,NA,"Gulls & Terns","Reinforcement","Social_Attraction","Social Attraction",2019,2021,2,2,NA,2,"Ongoing",38.932418,-74.943776,"USA","No","Mainland",FALSE,FALSE,"Yes","Ongoing","Yes","Ongoing","The Nature Conservancy","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,"Invasive Species","Habitat Loss","enhance and protect beach nesting habitat to encourage nesting and increase survival of LETE",1,1,"Noe, D. 2021, Personal Communication; The Nature Conservancy. 2021. Beach Nesting Bird Habitat Enhancement Project at TNC’s South Cape May Meadows Preserve 2019-2021. The Nature Conservancy; The Nature Conservancy. 2020. Cape May Piping Plover and Least Tern Protection. ; Schubal, S. 2019. Social Attraction Tools Database."
